cep,bairro,latitude,longitude,origem_coord,cod_territ,cre,n_inscricoes
20766150,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,71
20766160,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,18
20766170,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,24
20766171,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,1
20766180,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,24
20766190,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,47
20766195,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,119
20766200,Inhaúma,-22.861569,-43.282406,cep_exato,3.18,3,836
20766210,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,3
20766220,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,29
20766225,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,28
20766230,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,12
20766240,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,2
20766250,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,4
20766259,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,2
20766260,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,10
20766280,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,55
20766300,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,58
20766310,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,8
20766340,Inhaúma,-22.860823,-43.285660,cep_exato,3.18,3,324
20766350,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,2
20766360,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,6
20766365,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,75
20766367,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,1
20766370,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,23
20766380,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,8
20766420,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,46
20766440,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,87
20766450,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,34
20766480,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,1
20766500,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,17
20766515,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,95
20766520,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,96
20766540,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,86
20766560,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,64
20766570,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,38
20766580,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,26
20766590,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,32
20766600,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,5
20766610,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,91
20766620,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,39
20766630,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,11
20766650,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,54
20766670,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,167
20766680,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,26
20766690,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,16
20766720,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,928
20766721,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,149
20766726,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,1
20766730,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,4
20766750,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,22
20766760,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,14
20766810,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,47
20766820,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,36
20766830,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,9
20766840,Inhaúma,-22.861320,-43.283490,prefixo5,3.18,3,3
20766900,Engenho Da Rainha,-22.861320,-43.283490,prefixo5,3.18,3,39
20770000,Méier,-22.898890,-43.280405,cep_exato,3.10,3,30
20770001,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,1
20770002,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,4
20770004,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,5
20770005,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,13
20770006,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,29
20770007,Engenho Novo,-22.898890,-43.280405,prefixo5,3.10,3,5
20770010,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,54
20770030,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,6
20770055,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,4
20770060,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,153
20770061,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,65
20770062,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,42
20770070,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,5
20770080,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,11
20770100,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,26
20770110,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,8
20770120,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,14
20770130,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,82
20770140,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,13
20770150,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,57
20770160,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,30
20770170,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,9
20770180,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,35
20770210,Engenho De Dentro,-22.898890,-43.280405,prefixo5,3.10,3,17
20770240,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,69
20770270,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,27
20770290,Todos os Santos,-22.898890,-43.280405,prefixo5,3.10,3,69
20770460,Cachambi,-22.898890,-43.280405,prefixo5,3.10,3,11
20770630,Olaria,-22.898890,-43.280405,prefixo5,3.10,3,1
20771000,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,129
20771001,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,6
20771002,Pilares,-22.882104,-43.293560,cep_exato,3.8,3,57
20771003,Del Castilho,-22.880557,-43.270376,cep_exato,3.13,3,6
20771004,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,30
20771005,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,8
20771010,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,8
20771015,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,7
20771020,Engenho De Dentro,-22.885294,-43.288125,cep_exato,3.10,3,136
20771030,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,31
20771034,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,1
20771035,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,10
20771040,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,27
20771080,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,14
20771090,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,15
20771110,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,5
20771120,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,3
20771125,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,2
20771130,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,44
20771135,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,8
20771137,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,24
20771140,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,41
20771142,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,22
20771145,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,7
20771148,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,16
20771150,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,10
20771170,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,41
20771180,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,15
20771190,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,2
20771195,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,77
20771200,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,49
20771203,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,107
20771205,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,6
20771210,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,38
20771220,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,15
20771225,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,8
20771250,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,46
20771260,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,3
20771270,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,10
20771280,Pilares,-22.884890,-43.281227,prefixo5,3.10,3,9
20771290,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,26
20771300,Engenho De Dentro,-22.884890,-43.281227,prefixo5,3.10,3,12
20771310,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,8
20771320,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,11
20771330,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,25
20771340,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,19
20771360,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,29
20771370,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,13
20771380,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,7
20771400,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,14
20771410,Cachambi,-22.892031,-43.279925,cep_exato,3.10,3,62
20771420,Todos os Santos,-22.884890,-43.281227,prefixo5,3.10,3,5
20771421,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,126
20771422,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,1
20771445,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,42
20771450,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,51
20771470,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,3
20771480,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,25
20771490,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,15
20771500,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,28
20771510,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,10
20771520,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,4
20771530,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,2
20771540,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,8
20771550,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,8
20771560,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,7
20771570,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,17
20771580,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,66
20771590,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,33
20771595,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,276
20771596,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,1
20771610,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,25
20771622,Del Castilho,-22.884890,-43.281227,prefixo5,3.10,3,7
20771631,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,13
20771632,Cachambi,-22.884890,-43.281227,prefixo5,3.10,3,16
20775000,Todos os Santos,-22.894696,-43.276289,prefixo5,3.10,3,76
20775001,Todos os Santos,-22.894696,-43.276289,prefixo5,3.10,3,37
20775020,Méier,-22.894696,-43.276289,prefixo5,3.10,3,44
20775030,Méier,-22.894696,-43.276289,prefixo5,3.10,3,10
20775040,Méier,-22.894696,-43.276289,prefixo5,3.10,3,24
20775050,Méier,-22.894696,-43.276289,prefixo5,3.10,3,62
20775065,Irajá,-22.894696,-43.276289,prefixo5,3.10,3,1
20775070,Méier,-22.896962,-43.280628,cep_exato,3.10,3,11
20775080,Méier,-22.894696,-43.276289,prefixo5,3.10,3,13
20775090,Méier,-22.894343,-43.273413,cep_exato,3.10,3,32
20775100,Méier,-22.894696,-43.276289,prefixo5,3.10,3,10
20775110,Méier,-22.897389,-43.274659,cep_exato,3.10,3,6
20775120,Méier,-22.894696,-43.276289,prefixo5,3.10,3,12
20775130,Méier,-22.894696,-43.276289,prefixo5,3.10,3,5
20775140,Cachambi,-22.894696,-43.276289,prefixo5,3.10,3,28
20775150,Cachambi,-22.892394,-43.276373,cep_exato,3.10,3,28
20775160,Cachambi,-22.894696,-43.276289,prefixo5,3.10,3,15
20775170,Cachambi,-22.894696,-43.276289,prefixo5,3.10,3,17
20775181,Cachambi,-22.894696,-43.276289,prefixo5,3.10,3,15
20775182,Cachambi,-22.894696,-43.276289,prefixo5,3.10,3,25
20775260,Abolição,-22.894696,-43.276289,prefixo5,3.10,3,1
20780000,Méier,-22.897156,-43.270409,prefixo5,3.11,3,6
20780010,Méier,-22.897156,-43.270409,prefixo5,3.11,3,2
20780020,Méier,-22.897156,-43.270409,prefixo5,3.11,3,18
20780030,Méier,-22.897156,-43.270409,prefixo5,3.11,3,32
20780050,Méier,-22.896122,-43.269637,cep_exato,3.11,3,26
20780060,Méier,-22.897156,-43.270409,prefixo5,3.11,3,70
20780080,Méier,-22.897156,-43.270409,prefixo5,3.11,3,2
20780090,Méier,-22.897156,-43.270409,prefixo5,3.11,3,5
20780110,Engenho Novo,-22.897156,-43.270409,prefixo5,3.11,3,24
